Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,Region
Central African Republic,6.6111,20.9394,30/01/2020,0,0,0,0,Africa
Chad,15.4542,18.7322,30/01/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,30/01/2020,0,0,0,0,Africa
Congo (Kinshasa),-4.0383,21.7587,30/01/2020,0,0,0,0,Africa
Cote d'Ivoire,7.54,-5.5471,30/01/2020,0,0,0,0,Africa
Equatorial Guinea,1.6508,10.2679,30/01/2020,0,0,0,0,Africa
Eritrea,15.1794,39.7823,30/01/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,30/01/2020,0,0,0,0,Africa
Ethiopia,9.145,40.4897,30/01/2020,0,0,0,0,Africa
Gabon,-0.8037,11.6094,30/01/2020,0,0,0,0,Africa
Gambia,13.4432,-15.3101,30/01/2020,0,0,0,0,Africa
Ghana,7.9465,-1.0232,30/01/2020,0,0,0,0,Africa
Guinea,9.9456,-9.6966,30/01/2020,0,0,0,0,Africa
Kenya,-0.0236,37.9062,30/01/2020,0,0,0,0,Africa
Liberia,6.428055,-9.429499,30/01/2020,0,0,0,0,Africa
Madagascar,-18.766947,46.869107,30/01/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,30/01/2020,0,0,0,0,Africa
Mauritius,-20.348404,57.552152,30/01/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,30/01/2020,0,0,0,0,Africa
Niger,17.607789,8.081666,30/01/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,30/01/2020,0,0,0,0,Africa
Rwanda,-1.9403,29.8739,30/01/2020,0,0,0,0,Africa
Senegal,14.4974,-14.4524,30/01/2020,0,0,0,0,Africa
Seychelles,-4.6796,55.492,30/01/2020,0,0,0,0,Africa
South Africa,-30.5595,22.9375,30/01/2020,0,0,0,0,Africa
Tanzania,-6.369028,34.888822,30/01/2020,0,0,0,0,Africa
Togo,8.6195,0.8248,30/01/2020,0,0,0,0,Africa
Uganda,1.373333,32.290275,30/01/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,30/01/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,30/01/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,30/01/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,30/01/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,30/01/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,30/01/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,30/01/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,30/01/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,30/01/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,30/01/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,30/01/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,30/01/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,30/01/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,30/01/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,31/01/2020,0,0,0,0,Africa
Angola,-11.2027,17.8739,31/01/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,31/01/2020,0,0,0,0,Africa
Burkina Faso,12.2383,-1.5616,31/01/2020,0,0,0,0,Africa
Cabo Verde,16.5388,-23.0418,31/01/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,31/01/2020,0,0,0,0,Africa
Central African Republic,6.6111,20.9394,31/01/2020,0,0,0,0,Africa
Chad,15.4542,18.7322,31/01/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,31/01/2020,0,0,0,0,Africa
Congo (Kinshasa),-4.0383,21.7587,31/01/2020,0,0,0,0,Africa
Cote d'Ivoire,7.54,-5.5471,31/01/2020,0,0,0,0,Africa
Equatorial Guinea,1.6508,10.2679,31/01/2020,0,0,0,0,Africa
Eritrea,15.1794,39.7823,31/01/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,31/01/2020,0,0,0,0,Africa
Ethiopia,9.145,40.4897,31/01/2020,0,0,0,0,Africa
Gabon,-0.8037,11.6094,31/01/2020,0,0,0,0,Africa
Gambia,13.4432,-15.3101,31/01/2020,0,0,0,0,Africa
Ghana,7.9465,-1.0232,31/01/2020,0,0,0,0,Africa
Guinea,9.9456,-9.6966,31/01/2020,0,0,0,0,Africa
Kenya,-0.0236,37.9062,31/01/2020,0,0,0,0,Africa
Liberia,6.428055,-9.429499,31/01/2020,0,0,0,0,Africa
Madagascar,-18.766947,46.869107,31/01/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,31/01/2020,0,0,0,0,Africa
Mauritius,-20.348404,57.552152,31/01/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,31/01/2020,0,0,0,0,Africa
Niger,17.607789,8.081666,31/01/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,31/01/2020,0,0,0,0,Africa
Rwanda,-1.9403,29.8739,31/01/2020,0,0,0,0,Africa
Senegal,14.4974,-14.4524,31/01/2020,0,0,0,0,Africa
Seychelles,-4.6796,55.492,31/01/2020,0,0,0,0,Africa
South Africa,-30.5595,22.9375,31/01/2020,0,0,0,0,Africa
Tanzania,-6.369028,34.888822,31/01/2020,0,0,0,0,Africa
Togo,8.6195,0.8248,31/01/2020,0,0,0,0,Africa
Uganda,1.373333,32.290275,31/01/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,31/01/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,31/01/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,31/01/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,31/01/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,31/01/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,31/01/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,31/01/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,31/01/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,31/01/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,31/01/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,31/01/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,31/01/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,31/01/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,31/01/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,1/02/2020,0,0,0,0,Africa
Angola,-11.2027,17.8739,1/02/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,1/02/2020,0,0,0,0,Africa
Burkina Faso,12.2383,-1.5616,1/02/2020,0,0,0,0,Africa
Cabo Verde,16.5388,-23.0418,1/02/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,1/02/2020,0,0,0,0,Africa
Central African Republic,6.6111,20.9394,1/02/2020,0,0,0,0,Africa
Chad,15.4542,18.7322,1/02/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,1/02/2020,0,0,0,0,Africa
Congo (Kinshasa),-4.0383,21.7587,1/02/2020,0,0,0,0,Africa
Cote d'Ivoire,7.54,-5.5471,1/02/2020,0,0,0,0,Africa
Equatorial Guinea,1.6508,10.2679,1/02/2020,0,0,0,0,Africa
Eritrea,15.1794,39.7823,1/02/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,1/02/2020,0,0,0,0,Africa
Ethiopia,9.145,40.4897,1/02/2020,0,0,0,0,Africa
Gabon,-0.8037,11.6094,1/02/2020,0,0,0,0,Africa
Gambia,13.4432,-15.3101,1/02/2020,0,0,0,0,Africa
Ghana,7.9465,-1.0232,1/02/2020,0,0,0,0,Africa
Guinea,9.9456,-9.6966,1/02/2020,0,0,0,0,Africa
Kenya,-0.0236,37.9062,1/02/2020,0,0,0,0,Africa
Liberia,6.428055,-9.429499,1/02/2020,0,0,0,0,Africa
Madagascar,-18.766947,46.869107,1/02/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,1/02/2020,0,0,0,0,Africa
Mauritius,-20.348404,57.552152,1/02/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,1/02/2020,0,0,0,0,Africa
Niger,17.607789,8.081666,1/02/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,1/02/2020,0,0,0,0,Africa
Rwanda,-1.9403,29.8739,1/02/2020,0,0,0,0,Africa
Senegal,14.4974,-14.4524,1/02/2020,0,0,0,0,Africa
Seychelles,-4.6796,55.492,1/02/2020,0,0,0,0,Africa
South Africa,-30.5595,22.9375,1/02/2020,0,0,0,0,Africa
Tanzania,-6.369028,34.888822,1/02/2020,0,0,0,0,Africa
Togo,8.6195,0.8248,1/02/2020,0,0,0,0,Africa
Uganda,1.373333,32.290275,1/02/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,1/02/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,1/02/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,1/02/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,1/02/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,1/02/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,1/02/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,1/02/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,1/02/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,1/02/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,1/02/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,1/02/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,1/02/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,1/02/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,1/02/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,2/02/2020,0,0,0,0,Africa
Angola,-11.2027,17.8739,2/02/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,2/02/2020,0,0,0,0,Africa
Burkina Faso,12.2383,-1.5616,2/02/2020,0,0,0,0,Africa
Cabo Verde,16.5388,-23.0418,2/02/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,2/02/2020,0,0,0,0,Africa
Central African Republic,6.6111,20.9394,2/02/2020,0,0,0,0,Africa
Chad,15.4542,18.7322,2/02/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,2/02/2020,0,0,0,0,Africa
Congo (Kinshasa),-4.0383,21.7587,2/02/2020,0,0,0,0,Africa
Cote d'Ivoire,7.54,-5.5471,2/02/2020,0,0,0,0,Africa
Equatorial Guinea,1.6508,10.2679,2/02/2020,0,0,0,0,Africa
Eritrea,15.1794,39.7823,2/02/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,2/02/2020,0,0,0,0,Africa
Ethiopia,9.145,40.4897,2/02/2020,0,0,0,0,Africa
Gabon,-0.8037,11.6094,2/02/2020,0,0,0,0,Africa
Gambia,13.4432,-15.3101,2/02/2020,0,0,0,0,Africa
Ghana,7.9465,-1.0232,2/02/2020,0,0,0,0,Africa
Guinea,9.9456,-9.6966,2/02/2020,0,0,0,0,Africa
Kenya,-0.0236,37.9062,2/02/2020,0,0,0,0,Africa
Liberia,6.428055,-9.429499,2/02/2020,0,0,0,0,Africa
Madagascar,-18.766947,46.869107,2/02/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,2/02/2020,0,0,0,0,Africa
Mauritius,-20.348404,57.552152,2/02/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,2/02/2020,0,0,0,0,Africa
Niger,17.607789,8.081666,2/02/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,2/02/2020,0,0,0,0,Africa
Rwanda,-1.9403,29.8739,2/02/2020,0,0,0,0,Africa
Senegal,14.4974,-14.4524,2/02/2020,0,0,0,0,Africa
Seychelles,-4.6796,55.492,2/02/2020,0,0,0,0,Africa
South Africa,-30.5595,22.9375,2/02/2020,0,0,0,0,Africa
Tanzania,-6.369028,34.888822,2/02/2020,0,0,0,0,Africa
Togo,8.6195,0.8248,2/02/2020,0,0,0,0,Africa
Uganda,1.373333,32.290275,2/02/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,2/02/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,2/02/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,2/02/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,2/02/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,2/02/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,2/02/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,2/02/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,2/02/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,2/02/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,2/02/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,2/02/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,2/02/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,2/02/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,2/02/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,3/02/2020,0,0,0,0,Africa
Angola,-11.2027,17.8739,3/02/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,3/02/2020,0,0,0,0,Africa
Burkina Faso,12.2383,-1.5616,3/02/2020,0,0,0,0,Africa
Cabo Verde,16.5388,-23.0418,3/02/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,3/02/2020,0,0,0,0,Africa
Central African Republic,6.6111,20.9394,3/02/2020,0,0,0,0,Africa
Chad,15.4542,18.7322,3/02/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,3/02/2020,0,0,0,0,Africa
Congo (Kinshasa),-4.0383,21.7587,3/02/2020,0,0,0,0,Africa
Cote d'Ivoire,7.54,-5.5471,3/02/2020,0,0,0,0,Africa
Equatorial Guinea,1.6508,10.2679,3/02/2020,0,0,0,0,Africa
Eritrea,15.1794,39.7823,3/02/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,3/02/2020,0,0,0,0,Africa
Ethiopia,9.145,40.4897,3/02/2020,0,0,0,0,Africa
Gabon,-0.8037,11.6094,3/02/2020,0,0,0,0,Africa
Gambia,13.4432,-15.3101,3/02/2020,0,0,0,0,Africa
Ghana,7.9465,-1.0232,3/02/2020,0,0,0,0,Africa
Guinea,9.9456,-9.6966,3/02/2020,0,0,0,0,Africa
Kenya,-0.0236,37.9062,3/02/2020,0,0,0,0,Africa
Liberia,6.428055,-9.429499,3/02/2020,0,0,0,0,Africa
Madagascar,-18.766947,46.869107,3/02/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,3/02/2020,0,0,0,0,Africa
Mauritius,-20.348404,57.552152,3/02/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,3/02/2020,0,0,0,0,Africa
Niger,17.607789,8.081666,3/02/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,3/02/2020,0,0,0,0,Africa
Rwanda,-1.9403,29.8739,3/02/2020,0,0,0,0,Africa
Senegal,14.4974,-14.4524,3/02/2020,0,0,0,0,Africa
Seychelles,-4.6796,55.492,3/02/2020,0,0,0,0,Africa
South Africa,-30.5595,22.9375,3/02/2020,0,0,0,0,Africa
Tanzania,-6.369028,34.888822,3/02/2020,0,0,0,0,Africa
Togo,8.6195,0.8248,3/02/2020,0,0,0,0,Africa
Uganda,1.373333,32.290275,3/02/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,3/02/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,3/02/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,3/02/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,3/02/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,3/02/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,3/02/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,3/02/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,3/02/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,3/02/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,3/02/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,3/02/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,3/02/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,3/02/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,3/02/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,4/02/2020,0,0,0,0,Africa
Angola,-11.2027,17.8739,4/02/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,4/02/2020,0,0,0,0,Africa
Burkina Faso,12.2383,-1.5616,4/02/2020,0,0,0,0,Africa
Cabo Verde,16.5388,-23.0418,4/02/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,4/02/2020,0,0,0,0,Africa
Central African Republic,6.6111,20.9394,4/02/2020,0,0,0,0,Africa
Chad,15.4542,18.7322,4/02/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,4/02/2020,0,0,0,0,Africa
Congo (Kinshasa),-4.0383,21.7587,4/02/2020,0,0,0,0,Africa
Cote d'Ivoire,7.54,-5.5471,4/02/2020,0,0,0,0,Africa
Equatorial Guinea,1.6508,10.2679,4/02/2020,0,0,0,0,Africa
Eritrea,15.1794,39.7823,4/02/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,4/02/2020,0,0,0,0,Africa
Ethiopia,9.145,40.4897,4/02/2020,0,0,0,0,Africa
Gabon,-0.8037,11.6094,4/02/2020,0,0,0,0,Africa
Gambia,13.4432,-15.3101,4/02/2020,0,0,0,0,Africa
Ghana,7.9465,-1.0232,4/02/2020,0,0,0,0,Africa
Guinea,9.9456,-9.6966,4/02/2020,0,0,0,0,Africa
Kenya,-0.0236,37.9062,4/02/2020,0,0,0,0,Africa
Liberia,6.428055,-9.429499,4/02/2020,0,0,0,0,Africa
Madagascar,-18.766947,46.869107,4/02/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,4/02/2020,0,0,0,0,Africa
Mauritius,-20.348404,57.552152,4/02/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,4/02/2020,0,0,0,0,Africa
Niger,17.607789,8.081666,4/02/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,4/02/2020,0,0,0,0,Africa
Rwanda,-1.9403,29.8739,4/02/2020,0,0,0,0,Africa
Senegal,14.4974,-14.4524,4/02/2020,0,0,0,0,Africa
Seychelles,-4.6796,55.492,4/02/2020,0,0,0,0,Africa
South Africa,-30.5595,22.9375,4/02/2020,0,0,0,0,Africa
Tanzania,-6.369028,34.888822,4/02/2020,0,0,0,0,Africa
Togo,8.6195,0.8248,4/02/2020,0,0,0,0,Africa
Uganda,1.373333,32.290275,4/02/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,4/02/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,4/02/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,4/02/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,4/02/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,4/02/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,4/02/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,4/02/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,4/02/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,4/02/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,4/02/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,4/02/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,4/02/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,4/02/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,4/02/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,5/02/2020,0,0,0,0,Africa
Angola,-11.2027,17.8739,5/02/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,5/02/2020,0,0,0,0,Africa
Burkina Faso,12.2383,-1.5616,5/02/2020,0,0,0,0,Africa
Cabo Verde,16.5388,-23.0418,5/02/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,5/02/2020,0,0,0,0,Africa
Central African Republic,6.6111,20.9394,5/02/2020,0,0,0,0,Africa
Chad,15.4542,18.7322,5/02/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,5/02/2020,0,0,0,0,Africa
Congo (Kinshasa),-4.0383,21.7587,5/02/2020,0,0,0,0,Africa
Cote d'Ivoire,7.54,-5.5471,5/02/2020,0,0,0,0,Africa
Equatorial Guinea,1.6508,10.2679,5/02/2020,0,0,0,0,Africa
Eritrea,15.1794,39.7823,5/02/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,5/02/2020,0,0,0,0,Africa
Ethiopia,9.145,40.4897,5/02/2020,0,0,0,0,Africa
Gabon,-0.8037,11.6094,5/02/2020,0,0,0,0,Africa
Gambia,13.4432,-15.3101,5/02/2020,0,0,0,0,Africa
Ghana,7.9465,-1.0232,5/02/2020,0,0,0,0,Africa
Guinea,9.9456,-9.6966,5/02/2020,0,0,0,0,Africa
Kenya,-0.0236,37.9062,5/02/2020,0,0,0,0,Africa
Liberia,6.428055,-9.429499,5/02/2020,0,0,0,0,Africa
Madagascar,-18.766947,46.869107,5/02/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,5/02/2020,0,0,0,0,Africa
Mauritius,-20.348404,57.552152,5/02/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,5/02/2020,0,0,0,0,Africa
Niger,17.607789,8.081666,5/02/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,5/02/2020,0,0,0,0,Africa
Rwanda,-1.9403,29.8739,5/02/2020,0,0,0,0,Africa
Senegal,14.4974,-14.4524,5/02/2020,0,0,0,0,Africa
Seychelles,-4.6796,55.492,5/02/2020,0,0,0,0,Africa
South Africa,-30.5595,22.9375,5/02/2020,0,0,0,0,Africa
Tanzania,-6.369028,34.888822,5/02/2020,0,0,0,0,Africa
Togo,8.6195,0.8248,5/02/2020,0,0,0,0,Africa
Uganda,1.373333,32.290275,5/02/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,5/02/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,5/02/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,5/02/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,5/02/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,5/02/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,5/02/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,5/02/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,5/02/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,5/02/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,5/02/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,5/02/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,5/02/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,5/02/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,5/02/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,6/02/2020,0,0,0,0,Africa
Angola,-11.2027,17.8739,6/02/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,6/02/2020,0,0,0,0,Africa
Burkina Faso,12.2383,-1.5616,6/02/2020,0,0,0,0,Africa
Cabo Verde,16.5388,-23.0418,6/02/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,6/02/2020,0,0,0,0,Africa
Central African Republic,6.6111,20.9394,6/02/2020,0,0,0,0,Africa
Chad,15.4542,18.7322,6/02/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,6/02/2020,0,0,0,0,Africa
Congo (Kinshasa),-4.0383,21.7587,6/02/2020,0,0,0,0,Africa
Cote d'Ivoire,7.54,-5.5471,6/02/2020,0,0,0,0,Africa
Equatorial Guinea,1.6508,10.2679,6/02/2020,0,0,0,0,Africa
Eritrea,15.1794,39.7823,6/02/2020,0,0,0,0,Africa
Eswatini,-26.5225,31.4659,6/02/2020,0,0,0,0,Africa
Ethiopia,9.145,40.4897,6/02/2020,0,0,0,0,Africa
Gabon,-0.8037,11.6094,6/02/2020,0,0,0,0,Africa
Gambia,13.4432,-15.3101,6/02/2020,0,0,0,0,Africa
Ghana,7.9465,-1.0232,6/02/2020,0,0,0,0,Africa
Guinea,9.9456,-9.6966,6/02/2020,0,0,0,0,Africa
Kenya,-0.0236,37.9062,6/02/2020,0,0,0,0,Africa
Liberia,6.428055,-9.429499,6/02/2020,0,0,0,0,Africa
Madagascar,-18.766947,46.869107,6/02/2020,0,0,0,0,Africa
Mauritania,21.0079,-10.9408,6/02/2020,0,0,0,0,Africa
Mauritius,-20.348404,57.552152,6/02/2020,0,0,0,0,Africa
Namibia,-22.9576,18.4904,6/02/2020,0,0,0,0,Africa
Niger,17.607789,8.081666,6/02/2020,0,0,0,0,Africa
Nigeria,9.082,8.6753,6/02/2020,0,0,0,0,Africa
Rwanda,-1.9403,29.8739,6/02/2020,0,0,0,0,Africa
Senegal,14.4974,-14.4524,6/02/2020,0,0,0,0,Africa
Seychelles,-4.6796,55.492,6/02/2020,0,0,0,0,Africa
South Africa,-30.5595,22.9375,6/02/2020,0,0,0,0,Africa
Tanzania,-6.369028,34.888822,6/02/2020,0,0,0,0,Africa
Togo,8.6195,0.8248,6/02/2020,0,0,0,0,Africa
Uganda,1.373333,32.290275,6/02/2020,0,0,0,0,Africa
Zambia,-13.133897,27.849332,6/02/2020,0,0,0,0,Africa
Zimbabwe,-19.015438,29.154857,6/02/2020,0,0,0,0,Africa
Mozambique,-18.665695,35.529562,6/02/2020,0,0,0,0,Africa
Guinea-Bissau,11.8037,-15.1804,6/02/2020,0,0,0,0,Africa
Mali,17.570692,-3.996166,6/02/2020,0,0,0,0,Africa
Botswana,-22.3285,24.6849,6/02/2020,0,0,0,0,Africa
Burundi,-3.3731,29.9189,6/02/2020,0,0,0,0,Africa
Sierra Leone,8.460555,-11.779889,6/02/2020,0,0,0,0,Africa
Malawi,-13.2543,34.3015,6/02/2020,0,0,0,0,Africa
South Sudan,6.877,31.307,6/02/2020,0,0,0,0,Africa
Western Sahara,24.2155,-12.8858,6/02/2020,0,0,0,0,Africa
Sao Tome and Principe,0.1864,6.6131,6/02/2020,0,0,0,0,Africa
Comoros,-11.6455,43.3333,6/02/2020,0,0,0,0,Africa
Lesotho,-29.61,28.2336,6/02/2020,0,0,0,0,Africa
Algeria,28.0339,1.6596,7/02/2020,0,0,0,0,Africa
Angola,-11.2027,17.8739,7/02/2020,0,0,0,0,Africa
Benin,9.3077,2.3158,7/02/2020,0,0,0,0,Africa
Burkina Faso,12.2383,-1.5616,7/02/2020,0,0,0,0,Africa
Cabo Verde,16.5388,-23.0418,7/02/2020,0,0,0,0,Africa
Cameroon,3.848,11.5021,7/02/2020,0,0,0,0,Africa
Central African Republic,6.6111,20.9394,7/02/2020,0,0,0,0,Africa
Chad,15.4542,18.7322,7/02/2020,0,0,0,0,Africa
Congo (Brazzaville),-0.228,15.8277,7/02/2020,0,0,0,0,Africa
Congo (Kinshasa),-4.0383,21.7587,7/02/2020,0,0,0,0,Africa
Cote d'Ivoire,7.54,-5.5471,7/02/2020,0,0,0,0,Africa
Equatorial Guinea,1.6508,10.2679,7/02/2020,0,0,0,0,Africa
